SP Distance (m),simulated V
6704.879043,7.855342
6706.99353,7.887273
6708.101732,7.70109
6709.320755,7.727005
6710.428957,7.536514
6712.116496,7.558708
6713.262205,7.363144
6714.515421,7.380746
6715.554318,7.184876
6717.872227,7.202836
6719.04628,7.005122
6720.220332,7.021173
6721.187947,6.822152
6722.258021,6.837968
6723.432074,6.638209
6725.572221,6.652328
6726.642295,6.449384
6727.60991,6.462345
6728.679984,6.261844
6729.647599,6.28041
6730.58062,6.085436
6732.515851,6.107753
6732.999658,5.916738
6734.038556,5.942011
6735.006171,5.751054
6736.045068,5.783094
6737.565046,5.645719
6739.67202,5.745959
6740.259046,5.674059
6741.297944,5.838214
6742.443652,5.826275
6744.204731,6.045893
6745.378784,6.063876
6746.632001,6.291694
6747.806053,6.319156
6750.364415,6.55964
6751.643596,6.592561
6752.922776,6.792176
6754.307973,6.770777
6755.669229,6.916939
6757.054425,6.838437
6758.439622,6.931725
6761.184468,6.809728
6762.676378,6.890429
6765.79307,6.778678
6767.284981,6.869653
6768.80496,6.76751
6771.91215,6.868109
6773.405046,6.775222
6774.85647,6.885521
6776.448879,6.801803
6777.893583,6.921666
6779.529634,6.843437
6795.963592,6.966549
6797.553975,6.887948
6799.11132,7.009794
6800.701703,6.926095
6802.200654,7.037616
6805.402831,6.945276
6807.048367,7.050825
6809.08562,6.951388
6810.425293,7.046207
6812.462546,6.939843
6813.928177,7.028023
6815.632596,6.91276
6817.337015,6.992193
6819.041434,6.867819
6820.808094,6.944171
6824.278378,6.821018
6826.16084,6.89209
6827.9275,6.763822
6829.393131,6.833656
6831.798561,6.708862
6833.722765,6.778926
6835.554681,6.657344
6837.386597,6.735242
6839.286474,6.623918
6843.080722,6.713088
6844.94767,6.612823
6846.685956,6.714325
6848.583183,6.632891
6850.407208,6.751511
6852.37747,6.689076
6854.205465,6.82665
6857.709272,6.780686
6859.316198,6.928945
6861.079214,6.884115
6862.68614,7.031448
6865.045432,6.985482
6866.666249,7.128361
6878.080257,7.076686
6879.643213,7.210602
6881.345991,7.14995
6884.471904,7.265435
6886.03486,7.1894
6887.514461,7.291048
6889.077418,7.206087
6890.640375,7.304861
6892.261193,7.217406
6893.740794,7.317066
6895.251813,7.232392
6896.872632,7.333833
6899.891411,7.252137
6901.353809,7.353708
6902.816207,7.2769
6904.278605,7.379177
6906.623921,7.3073
6908.767615,7.421801
6910.374543,7.364888
6913.535491,7.49325
6915.074855,7.444821
6929.222337,7.57929
6930.673762,7.536773
6932.125187,7.676867
6933.510384,7.642569
6935.030363,7.792564
6936.500072,7.768261
6937.734409,7.924015
6939.067778,7.892877
6942.172255,8.033938
6943.83738,7.987231
6944.613121,8.113285
6946.053783,8.052541
6947.387152,8.169256
6948.61002,8.106188
6950.383143,8.224989
6951.182734,8.162358
6953.451495,8.282323
6955.828635,8.223722
6957.392179,8.352354
6958.259397,8.30751
6959.433451,8.449171
6960.777345,8.416038
6962.954483,8.56767
6964.128537,8.540132
6968.583579,8.690514
6969.729289,8.656502
6970.838162,8.800822
6972.956786,8.760946
6973.967144,8.89998
6974.936645,8.855944
6975.906146,8.99194
6976.782101,8.946811
6977.166943,9.082156
6977.950174,9.037422
6978.900116,9.174817
6980.8726,9.131212
6983.375378,9.270571
6984.328372,9.228537
6984.570277,9.368135
6985.523271,9.325144
6986.416393,9.462682
6987.369388,9.416694
6989.047355,9.550206
6990.068771,9.502816
6990.961894,9.635989
6991.855017,9.588608
6992.74814,9.722368
6993.781524,9.674303
6994.674647,9.805895
6996.545651,9.755424
6997.389274,9.882596
6998.322755,9.82572
6999.215878,9.945988
7000.194323,9.884119
7001.037947,9.998547
7002.859056,9.93043
7003.837501,10.037854
7004.681125,9.962386
7006.160734,10.061975
7006.916248,9.981096
7007.84973,10.075608
7008.303482,9.991788
7009.147106,10.084905
7010.990867,9.998251
7011.774099,10.087475
7013.480313,9.996896
7015.165142,10.082634
7016.03236,9.989373
7017.63883,10.073777
7019.217322,9.980074
7020.023732,10.063141
7020.806964,9.968678
7022.469429,10.049592
7024.255676,9.95428
7025.940506,10.038116
7026.715858,9.947529
7027.499091,10.037257
7028.177525,9.953713
7028.952877,10.050636
7029.631311,9.973955
7030.406664,10.077757
7031.085098,10.007576
7031.86833,10.116772
7032.651562,10.052212
7033.426915,10.164379
7035.131342,10.100216
7036.003614,10.210872
7036.786846,10.143258
7037.568618,10.248099
7038.35185,10.173777
7040.039099,10.272048
7040.822331,10.189656
7042.292916,10.277601
7042.980341,10.185095
7043.667766,10.26335
7044.559609,10.162488
7046.158238,10.233129
7046.94147,10.127076
7047.53345,10.194721
7048.220875,10.086187
7048.934595,10.150199
7049.62202,10.037502
7050.996871,10.097304
7051.684296,9.980941
7052.371721,10.036726
7053.085441,9.915966
7053.868673,9.966246
7054.556098,9.839995
7055.930948,9.884374
7056.706689,9.751054
7057.394114,9.789378
7058.859759,9.653243
7059.662994,9.690537
7060.14759,9.554854
7060.86131,9.593296
7062.512656,9.460911
7063.288009,9.50427
7064.442603,9.377861
7065.217956,9.427767
7065.887798,9.307222
7067.442458,9.362734
7068.818865,9.248218
7070.289449,9.309894
7070.851963,9.202102
7071.565683,9.272048
7072.341035,9.173841
7073.02846,9.251628
7073.803813,9.159764
7074.610222,9.242941
7076.164882,9.154451
7076.948114,9.240214
7077.754524,9.154023
7078.633807,9.241206
7079.417039,9.155207
7080.200272,9.241763
7081.100262,9.153426
7081.883494,9.236992
7082.762777,9.147317
7084.521344,9.23191
7085.400627,9.143942
7086.18386,9.228287
7087.063143,9.137876
7087.846376,9.220883
7089.445005,9.130799
7090.220358,9.21362
7090.99571,9.121001
7091.874994,9.199376
7092.650347,9.103221
7093.52963,9.178878
7095.177255,9.076429
7096.049527,9.143457
7096.82488,9.033954
7097.697151,9.098018
7098.480384,8.984201
7099.263616,9.038556
7100.232807,8.914059
7101.657444,8.95843
7102.626635,8.82363
7104.239454,8.856939
7104.975566,8.709422
7106.041676,8.73189
7107.113531,8.576817
7108.179641,8.593333
7110.411533,8.431821
7111.574562,8.443593
7112.737591,8.282819
7113.997539,8.298596
7115.165836,8.143673
7116.425785,8.167693
7118.256211,8.023964
7120.39992,8.062162
7121.761306,7.931745
7123.136156,7.981858
7124.400969,7.863445
7126.267932,7.925015
7127.201414,7.817559
7129.647095,7.889281
7130.926389,7.790114
7132.205684,7.871639
7133.943987,7.783865
7135.223281,7.871647
7136.386311,7.785386
7138.722906,7.874743
7139.987719,7.789983
7141.156016,7.880931
7142.227871,7.799066
7143.3909,7.892864
7144.457011,7.813258
7145.212526,7.90989
7146.284381,7.831073
7147.681385,7.925798
7148.849682,7.845893
7151.089814,7.940424
7152.252844,7.860823
7153.415873,7.956735
7154.487728,7.878016
7155.553839,7.97396
7157.782979,7.89535
7158.84909,7.991009
7159.818281,7.911388
7160.890136,8.005203
7161.956247,7.923449
7162.925438,8.016208
7164.963755,7.933504
7166.029866,8.0238
7166.999057,7.936891
7167.968248,8.021981
7169.034359,7.928547
7170.003551,8.005869
7170.979057,7.903698
7171.948249,7.969783
7173.886632,7.856026
7174.862138,7.912039
7175.83133,7.787906
7176.800521,7.834103
7177.679805,7.702864
7178.655312,7.743922
7179.624503,7.607027
7180.503787,7.639216
7181.472979,7.490328
7182.448485,7.510522
7184.31972,7.35321
7185.391575,7.366735
7186.367081,7.20301
7187.438936,7.21151
7189.141725,7.044999
7190.117231,7.052301
7191.111443,6.885665
7193.07813,6.897022
7193.97812,6.741225
7194.953627,6.769025
7195.853617,6.631274
7196.753608,6.675771
7197.729114,6.553276
7198.629105,6.612147
7199.529096,6.503132
7200.429086,6.57324
7201.329077,6.472491
7203.223142,6.54888
7204.123133,6.452291
7205.056615,6.529838
7206.050826,6.432392
7206.984308,6.509247
7207.884298,6.412275
7208.908926,6.490529
7209.903137,6.395516
7211.901326,6.474198
7212.925954,6.377523
7213.950581,6.452649
7214.975208,6.352174
7215.999835,6.423059
7217.024463,6.31822
7218.04909,6.384197
7220.227214,6.273693
7221.251841,6.333669
7222.317593,6.217134
7223.434339,6.271594
7224.500091,6.151601
7225.616836,6.204283
7226.682589,6.084131
7227.748341,6.138124
7228.902935,6.021721
7230.019339,6.078235
7232.197462,5.961957
7233.263215,6.018079
7234.417809,5.902682
7235.534213,5.962576
7236.688806,5.851706
7237.8434,5.914188
7238.959804,5.80289
7241.490675,5.861958
7242.692181,5.74364
7243.846775,5.792626
7244.912527,5.665194
7246.06712,5.708336
7247.132872,5.57633
7248.287465,5.614216
7251.420392,5.473422
7252.536795,5.50114
7253.602547,5.35251
7254.61859,5.376918
7255.734994,5.230884
7256.851397,5.260582
7257.884782,5.120745
7259.92008,5.157851
7261.771604,5.027345
7263.434067,5.07572
7264.55047,4.957419
7265.583855,5.019678
7266.759205,4.915321
7267.79259,4.990781
7268.96794,4.898913
7271.17633,4.984301
7272.35168,4.901604
7273.52703,4.995359
7274.623833,4.919906
7275.662731,5.018711
7277.248672,4.945414
7279.247312,5.046177
7280.344114,4.97525
7281.460517,5.076399
7282.627834,5.004402
7283.724636,5.103755
7284.821438,5.030281
7285.91824,5.128187
7288.106884,5.053738
7289.274201,5.150896
7290.371003,5.076728
7291.467805,5.17582
7292.987666,5.102723
7295.17631,5.20225
7296.32202,5.132164
7297.418822,5.235051
7299.031636,5.167039
7300.198952,5.272727
7301.440363,5.209305
7303.255373,5.319765
7305.488856,5.260663
7306.585658,5.3729
7307.827068,5.313908
7308.994384,5.423574
7310.161701,5.359784
7311.172058,5.46291
7312.451241,5.392931
7314.866361,5.490006
7316.033677,5.411309
7317.130478,5.496969
7318.151892,5.406995
7320.286981,5.484135
7321.239973,5.391169
7322.261387,5.464059
7323.358188,5.37045
7324.454989,5.444697
7326.60419,5.354506
7327.779538,5.433337
7328.895938,5.34932
7330.097441,5.438431
7331.213841,5.368543
7332.215921,5.472327
7333.504196,5.416673
7334.620596,5.531922
7335.775186,5.488582
7337.9533,5.616585
7339.07004,5.586047
7340.064246,5.722612
7341.136095,5.698956
7342.111596,5.841435
7343.087097,5.817741
7345.230795,5.955472
7345.956508,5.923806
7346.950714,6.048703
7347.829993,6.002583
7349.510816,6.113089
7350.390095,6.049004
7352.166822,6.140925
7352.845252,6.060922
7353.627025,6.135954
7355.225647,6.038971
7355.78816,6.100159
7356.563509,5.993043
7357.346737,6.047175
7358.800516,5.936835
7359.575864,5.990165
7360.254294,5.881114
7361.029643,5.938459
7361.812871,5.835694
7362.5961,5.900787
7364.584511,5.811016
7365.36774,5.889215
7366.150968,5.808458
7366.829398,5.89332
7382.748751,5.820439
7385.066189,5.91363
7389.87833,5.848306
7390.099971,5.94754
7390.722289,5.88641
7391.033448,5.98811
7391.275353,5.929151
7391.678555,6.03008
7392.356985,5.97227
7392.760188,6.079242
7393.163391,6.027387
7394.007011,6.138831
7394.394686,6.090314
7395.266953,6.205687
7395.751546,6.162964
7396.13922,6.286437
7396.623813,6.252392
7397.108405,6.385984
7397.605508,6.363288
7398.090101,6.507473
7398.574694,6.495114
7399.059287,6.651322
7399.640798,6.650882
7400.137901,6.820285
7401.113402,6.833862
7401.610505,7.016877
7402.095098,7.042403
7402.687075,7.237915
7403.184178,7.277126
7403.776154,7.488495
7404.368131,7.544051
7404.960108,7.771528
7405.552085,7.836229
7406.144062,8.0604
7407.328016,8.125148
7407.950334,8.349307
7408.447437,8.404945
7409.039413,8.60818
7419.618822,8.637611
7420.518807,8.80884
7421.362427,8.801102
7422.168832,8.935016
7423.048111,8.886662
7425.04629,8.984038
7426.162689,8.908772
7427.228437,8.984947
7428.429938,8.891983
7429.748404,8.963217
7431.220624,8.879221
7432.286372,8.962014
7434.789146,8.892638
7436.187143,8.99628
7437.794072,8.947996
7439.357031,9.076304
7441.05981,9.054142
7443.103565,9.209014
7445.283483,9.204781
7449.972358,9.370829
7452.41444,9.373897
7457.418806,9.542567
7459.621832,9.551867
7461.762979,9.726695
7463.751387,9.736474
7466.077565,9.910559
7467.853492,9.920025
7470.90863,10.095633
7472.399935,10.108885
7473.891241,10.285117
7475.382547,10.29898
7476.661832,10.474157
7477.926635,10.486969
7479.094923,10.657989
7480.257943,10.666814
7481.420963,10.834683
7489.748727,10.841407
7490.039482,11.006875
7490.330237,11.01008
7491.136641,11.168866
7491.579923,11.162832
7492.026482,11.312608
7492.358943,11.297814
7492.55278,11.439758
7493.085653,11.418213
7493.232875,11.552666
7493.426711,11.522164
7493.73787,11.646996
7493.885092,11.607329
7494.108372,11.723542
7494.255594,11.678439
7494.739402,11.791687
7495.236504,11.743333
7495.799018,11.855514
7496.110177,11.80826
7496.475776,11.921573
7497.008649,11.876392
7497.541522,11.992414
7497.944724,11.949156
7498.969344,12.065543
7499.56132,12.021093
7500.094193,12.133182
7500.627066,12.083706
7501.219042,12.192711
7501.751915,12.138212
7502.421754,12.241438
7503.724817,12.180284
7504.347134,12.276598
7505.060849,12.209442
7505.683166,12.300646
7506.305483,12.228714
7506.897459,12.316553
7507.519776,12.243013
7508.79906,12.329973
7509.48648,12.255812
7510.164908,12.342105
7510.948134,12.266232
7511.635554,12.353311
7512.410901,12.278225
7513.089329,12.364851
7514.643977,12.287478
7515.322405,12.373575
7516.009825,12.295248
7516.697245,12.380193
7517.28922,12.301261
7517.881195,12.384253
7519.479814,12.303094
7520.263041,12.385134
7520.666243,12.302629
7521.336081,12.385444
7522.00592,12.310139
7522.737119,12.412411
7523.7705,12.372897
7524.501699,12.518554
7524.724979,12.511427
7525.456178,12.665245
7526.112933,12.648222
7527.280247,12.786919
7528.011447,12.755034
7529.27475,12.879357
7529.931505,12.833358
7530.667615,12.940947
7531.423126,12.870563
7532.012014,12.939039
7532.600902,12.823604
7533.18979,12.860345
7533.778678,12.737447
7534.956454,12.783558
7535.486583,12.674043
7535.99729,12.731824
7536.438956,12.630885
7536.969085,12.694332
7537.479791,12.596407
7537.921457,12.659943
7538.871398,12.556138
7539.313064,12.609732
7539.75473,12.495106
7540.196396,12.537651
7540.707103,12.412548
7541.072703,12.446462
7541.514369,12.313485
7541.956035,12.341161
7542.831989,12.203655
7543.342695,12.229376
7543.784362,12.091914
7544.230921,12.121932
7544.672587,11.991826
7545.119147,12.030273
7545.560813,11.911577
7546.07152,11.964389
7546.728276,11.859889
7547.903623,11.926138
7549.217134,11.833833
7550.150611,11.911322
7550.906122,11.828012
7551.582377,11.91092
7552.392787,11.829939
7553.148298,11.914038
7554.795018,11.832417
7555.451774,11.911879
7556.121614,11.822862
7556.877125,11.896382
7557.464799,11.802907
7558.27521,11.872346
7558.94505,11.774215
7560.321451,11.838226
7561.165071,11.735622
7561.834911,11.79678
7562.590422,11.690684
7563.345934,11.749093
7564.059651,11.641838
7564.870061,11.700328
7565.625573,11.592654
7566.469193,11.65133
7567.224705,11.545008
7568.823327,11.606444
7570.377979,11.504396
7571.311457,11.573197
7572.155078,11.480164
7573.088555,11.559205
7573.894961,11.476185
7574.694554,11.5643
7575.538175,11.489233
7578.060494,11.585179
7578.904115,11.517762
7579.837593,11.618146
7580.613335,11.55185
7581.974714,11.652492
7582.953156,11.584712
7583.977779,11.680478
7584.956221,11.605625
7586.02197,11.692198
7587.046593,11.609015
7588.201183,11.687318
7589.225806,11.593943
7590.380396,11.660887
7593.647098,11.558545
7594.76384,11.619265
7596.689824,11.509577
7597.778725,11.562615
7598.895466,11.449138
7599.984367,11.499052
7601.101108,11.383011
7602.190009,11.430254
7604.393042,11.311647
7605.481943,11.357171
7606.665898,11.237493
7607.699281,11.281354
7608.816022,11.157648
7609.904924,11.197722
7612.138406,11.069257
7613.255148,11.102057
7614.371889,10.96715
7615.52648,10.994262
7616.643222,10.85356
7618.183822,10.875223
7619.272724,10.729719
7620.338473,10.747246
7621.363097,10.598846
7622.387721,10.615247
7624.436969,10.465734
7625.415412,10.481063
7626.34889,10.330734
7627.248878,10.345109
7628.182357,10.195063
7629.115835,10.211202
7631.293953,10.062843
7632.137575,10.080061
7632.52525,9.930566
7633.331657,9.945829
7634.175279,9.793648
7634.981686,9.808145
7635.825308,9.656045
7638.184662,9.669664
7639.638308,9.514426
7640.444715,9.522481
7642.101598,9.3606
7643.835509,9.362433
7645.492393,9.194948
7646.2988,9.193493
7646.968641,9.023125
7647.724154,9.020344
7648.530561,8.848008
7649.286074,8.842528
7650.906899,8.667583
7651.690129,8.661399
7653.155771,8.487534
7653.999393,8.480896
7655.153919,8.30374
7655.960327,8.292321
7656.71584,8.109835
7657.526252,8.094279
7658.419374,7.907787
7659.982338,7.889026
7660.79275,7.702292
7661.707413,7.686315
7662.517825,7.503119
7663.328238,7.490129
7665.678938,7.310704
7666.41014,7.30327
7667.165654,7.130035
7668.04161,7.127408
7668.772811,6.955793
7669.648767,6.95148
7670.379969,6.775691
7671.049811,6.764293
7672.72778,6.578993
7673.603736,6.55867
7674.334938,6.364485
7675.145351,6.336652
7675.948586,6.137861
7676.679788,6.107235
7677.483023,5.90907
7678.35898,5.880689
7679.821384,5.686568
7680.624619,5.664058
7681.427855,5.476729
7681.524773,5.462159
7682.328009,5.285461
7682.984766,5.285291
7684.226179,5.124172
7684.520624,5.138426
7685.331037,4.990546
7686.644552,5.014794
7688.322522,4.876769
7689.388274,4.91181
7690.080874,4.786257
7690.884109,4.834888
7691.687345,4.723136
7692.418547,4.781505
7693.221783,4.67696
7694.759543,4.740855
7695.562778,4.639169
7696.366014,4.704738
7697.241971,4.605316
7697.978083,4.672104
7699.043836,4.573445
7700.536738,4.64045
7701.312091,4.541327
7702.115327,4.607171
7702.851439,4.509036
7704.130623,4.576245
7704.953396,4.479505
7705.836731,4.548519
7706.945607,4.456463
7707.828942,4.532267
7708.743605,4.448531
7709.610825,4.533138
7710.580328,4.457585
7711.447547,4.549753
7712.457907,4.480654
7713.37257,4.578976
7714.686087,4.515259
7716.552135,4.618569
7717.139163,4.561583
7718.583875,4.671111
7719.498539,4.619797
7720.090519,4.735087
7721.874209,4.689068
7722.944287,4.808155
7724.868499,4.764709
7728.082374,4.886021
7729.015398,4.841619
7731.3651,4.962554
7732.164693,4.919367
7732.840949,5.03926
7735.17559,4.994395
7736.083096,5.112007
7738.111865,5.06494
7739.926877,5.17788
7740.81344,5.124385
7741.746464,5.230035
7742.516149,5.168887
7743.208749,5.271202
7744.008342,5.208674
7744.941367,5.309505
7745.495468,5.248978
7747.059015,5.352615
7747.858609,5.294956
7748.634351,5.398838
7749.019194,5.342287
7749.794936,5.447939
7750.570679,5.390369
7753.136077,5.493729
7754.02264,5.430885
7759.373709,5.526094
7760.155482,5.453978
7760.827431,5.539476
7761.609204,5.456892
7762.281153,5.531134
7763.056895,5.437992
7763.728844,5.501541
7764.400792,5.397756
7765.072741,5.454466
7765.744689,5.346917
7766.228499,5.400786
7767.028093,5.288048
7767.60961,5.334906
7768.172124,5.213821
7768.395406,5.251302
7770.724651,5.118838
7771.832854,5.145255
7772.386956,5.002561
7772.830237,5.020003
7773.384339,4.870693
7773.82762,4.883017
7774.390135,4.728768
7774.843888,4.739862
7775.841271,4.587896
7776.403785,4.602589
7776.847066,4.454127
7777.300819,4.472685
7777.854921,4.329025
7778.298202,4.353639
7779.410636,4.216078
7779.964738,4.244261
7780.418491,4.107751
7780.972593,4.136875
7781.426346,3.999986
7781.98886,4.026744
7782.442613,3.885745
7783.439996,3.908012
7783.681901,3.765293
7784.91624,3.787686
7785.478754,3.644515
7785.769513,3.665634
7786.323615,3.520792
7786.886129,3.540087
7787.88821,3.392373
7788.890291,3.408081
7791.383887,3.256034
7791.937989,3.26802
7794.298265,3.113351
7794.860779,3.12365
7795.30406,2.96579
7798.966265,2.970503
7799.742008,2.806616
7800.185289,2.80692
7800.570132,2.640044
7801.053942,2.638295
7801.507695,2.471105
7801.840156,2.470812
7802.172617,2.306293
7802.505078,2.309413
7803.177027,2.147078
7805.958478,2.151954
7807.946915,1.992963
7808.57267,2.002134
7809.026423,1.847707
7809.580525,1.861802
7810.20628,1.712493
7811.698195,1.731234
7812.151948,1.584994
7812.593617,1.604985
7813.147719,1.45975
7813.701821,1.479349
7815.171533,1.334068
7815.701665,1.354255
7816.366587,1.208923
7816.929101,1.22857
7817.483203,1.082667
7818.037305,1.101755
7818.702227,0.95473
7819.936566,0.973011
7820.490667,0.82613
7821.053182,0.844704
7821.607283,0.69872
7822.169798,0.717778
7823.294826,0.572351
7823.966774,0.592435
7824.529289,0.448849
7825.201237,0.471295
7825.763751,0.331125
7826.326266,0.357787
7826.88878,0.222405
7844.58608,0.254172
7867.53101,0.123728
7868.78423,0.161689
7869.371259,0.038708
7870.043207,0.084418
7870.735808,-0.031361
7871.322836,0.019353
7872.015437,-0.092931
7872.577951,-0.040296
7873.857136,-0.152053
7874.444165,-0.099967
7875.116114,-0.213517
7875.703142,-0.163059
7876.395743,-0.276587
7876.982771,-0.223093
7877.708487,-0.330027
7878.401087,-0.267862
7879.762347,-0.365611
7880.772709,-0.294898
7881.465309,-0.382508
7882.264903,-0.299612
7883.093346,-0.372707
7883.89294,-0.274508
7884.692534,-0.335647
7885.520977,-0.229779
7887.227891,-0.287869
7888.027484,-0.180586
7888.960509,-0.2367
7889.760103,-0.126851
7890.667609,-0.18114
7891.467203,-0.069677
7892.37471,-0.123245
7893.174303,-0.015785
7895.080555,-0.077992
7895.988061,0.020102
7897.004106,-0.050833
7897.911612,0.038852
7898.927657,-0.040977
7899.835163,0.03904
7900.851208,-0.051563
7901.758714,0.018499
7902.774759,-0.083089
7904.935392,-0.024452
7906.06042,-0.134163
7906.842194,-0.081499
7908.186091,-0.196259
7908.808419,-0.149373
7909.933448,-0.269535
7911.930567,-0.230052
7912.519461,-0.358935
7913.742331,-0.327918
7915.648582,-0.465588
7918.243109,-0.442709
7919.465979,-0.587867
7919.94979,-0.5716
7921.946909,-0.721071
7923.181248,-0.704922
7924.56645,-0.85053
7927.117159,-0.830111
7928.586872,-0.969753
7929.821212,-0.941507
7931.48634,-1.071748
7932.016473,-1.031423
7933.460393,-1.149678
7934.793765,-1.097474
7936.123609,-1.206215
7939.68176,-1.146227
7940.916099,-1.250184
7942.135122,-1.190321
7944.041374,-1.295286
7946.14696,-1.238264
7947.369831,-1.344617
7947.853642,-1.287318
7950.41904,-1.396483
7951.641911,-1.339573
7953.756401,-1.445946
7954.979271,-1.382881
7955.995316,-1.483313
7957.328688,-1.413247
7958.551558,-1.503921
7959.774429,-1.423445
7962.57193,-1.505238
7963.901774,-1.421003
7965.342439,-1.50128
7965.688739,-1.413346
7967.13266,-1.491743
7969.572633,-1.405551
7971.02628,-1.485054
7972.356124,-1.396497
7973.689495,-1.473497
7976.350948,-1.383073
7977.569972,-1.457555
7978.903343,-1.364644
7980.126214,-1.436228
7981.349084,-1.339163
7982.583423,-1.407518
7983.817763,-1.311736
7984.930196,-1.381858
7987.307343,-1.291631
7988.323388,-1.371232
7989.497447,-1.289801
7989.829908,-1.377153
7991.728398,-1.304732
7992.87411,-1.398458
7994.019823,-1.328078
7995.193882,-1.423859
7996.819289,-1.356247
7998.131105,-1.451599
7999.410291,-1.38418
8000.619819,-1.478469
8001.871333,-1.406836
8002.750635,-1.497291
8004.002149,-1.424795
8005.352775,-1.515809
8008.130057,-1.443054
8009.336317,-1.532658
8010.545845,-1.455782
8011.845232,-1.520736
8013.05476,-1.38727
8014.640737,-1.420466
8015.892252,-1.299316
8018.297702,-1.348113
8019.452235,-1.228547
8020.715553,-1.271866
8021.967067,-1.147971
8024.108047,-1.196825
8025.647424,-1.070495
8027.057746,-1.120336
8028.648148,-1.018293
8032.641245,-1.121616
8034.433494,-1.046676
8035.608864,-1.132544
8037.547886,-1.03815
8039.522703,-1.111744
8041.521365,-1.012698
8043.69657,-1.105974
8048.030734,-0.994531
8050.099699,-1.054955
8052.317461,-0.922041
8054.535223,-0.976128
8056.653861,-0.827874
8058.7725,-0.85712
8062.537226,-0.684175
8064.606193,-0.688831
8066.692052,-0.500671
8069.177385,-0.486942
8070.635427,-0.251546
8072.095366,-0.219864
8073.4089,0.000341
8074.505723,0.027518
8077.29593,0.263117
8078.229434,0.291831
8079.473174,0.51776
8080.451641,0.533792
8080.854856,0.745938
8081.738201,0.74901
8082.141415,0.950579
8083.704414,0.943883
8084.77019,1.142627
8085.867013,1.134654
8087.486478,1.332276
8088.519884,1.321443
8089.776377,1.516708
8092.148863,1.503432
8093.437172,1.696668
8094.813611,1.684532
8095.910415,1.881125
8097.2461,1.866624
8098.267533,2.064869
8099.643973,2.049491
8100.885407,2.241895
8101.863874,2.214633
8102.960697,2.395232
8105.109949,2.356093
8107.23824,2.525605
8107.830236,2.476517
8109.596926,2.635264
8110.83836,2.574656
8111.871767,2.722551
8114.134933,2.642397
8115.302271,2.773854
8116.480065,2.684628
8117.657859,2.816924
8118.835653,2.729884
8120.098973,2.86067
8121.305236,2.764137
8122.511499,2.88872
8125.016431,2.786226
8126.170966,2.903197
8127.470356,2.79782
8127.981073,2.91727
8129.280462,2.812751
8131.399102,2.930756
8132.698491,2.82217
8134.051015,2.933928
8135.933503,2.82593
8137.378226,2.951351
8138.73075,2.857302
8140.175473,2.991385
8141.674447,2.906924
8143.17342,3.049338
8146.408405,2.969345
8148.144751,3.115185
8150.21372,3.032558
8151.859281,3.171326
8153.651535,3.087583
8155.503083,3.222084
8157.417001,3.121953
8159.738736,3.242204
8161.638653,3.132673
8165.508305,3.246251
8167.696992,3.129607
8169.669518,3.236404
8171.493586,3.112858
8173.756137,3.216177
8175.944825,3.094031
8180.400184,3.193568
8182.738285,3.072293
8184.926974,3.182291
8187.189526,3.06781
8189.378214,3.185677
8190.964208,3.078078
8193.152897,3.203435
8195.202498,3.105738
8199.805521,3.241314
8201.711554,3.151624
8203.617587,3.284724
8205.590115,3.19577
8207.575805,3.329181
8209.419611,3.23848
8212.483323,3.370736
8214.311369,3.278987
8215.995407,3.408136
8217.679446,3.315068
8219.300313,3.442185
8220.921179,3.345905
8222.62401,3.472584
8225.927661,3.380911
8227.575514,3.506669
8229.259553,3.414183
8230.88042,3.542641
8232.42106,3.452704
8234.041927,3.581303
8235.582568,3.493235
8238.682803,3.621433
8240.245811,3.53104
8241.80882,3.658716
8243.34946,3.566863
8244.912469,3.697458
8246.392117,3.60816
8247.871765,3.738811
8250.810215,3.645208
8252.234892,3.770207
8253.63293,3.671193
8254.951432,3.78916
8256.207932,3.681629
8257.60597,3.792808
8260.818973,3.680625
8261.794514,3.79144
8263.035955,3.679956
8264.422557,3.793756
8266.361587,3.683347
8267.23389,3.798495
8268.547432,3.688676
8269.860974,3.806946
8272.63442,3.703734
8273.947962,3.826991
8275.338707,3.725888
8276.66373,3.846298
8278.201516,3.739122
8279.592261,3.850458
8281.064509,3.733541
8282.404233,3.838865
8283.814562,3.719784
8286.696174,3.827626
8288.288599,3.707424
8289.686639,3.81334
8291.077384,3.69447
8292.46813,3.804142
8295.265402,3.694967
8298.798798,3.813622
8299.690643,3.716174
8301.08575,3.843646
8302.578663,3.737431
8304.030099,3.847043
8305.629288,3.718257
8307.080724,3.812343
8316.994875,3.680531
8318.306694,3.776728
8319.516224,3.643859
8322.00156,3.736892
8323.386763,3.602904
8324.802154,3.691104
8326.217546,3.561876
8327.632937,3.674842
8329.258346,3.578305
8330.989849,3.724933
8332.589038,3.654938
8336.426601,3.808777
8338.241614,3.736479
8340.079771,3.889924
8341.894784,3.818507
8343.818205,3.975592
8347.486814,3.910132
8349.262584,4.066134
8351.038355,3.993689
8352.932245,4.141245
8354.715933,4.060747
8372.453789,4.203904
8382.882156,4.125114
8393.587051,4.27086
8395.107039,4.194101
8396.123084,4.338215
8397.538476,4.254295
8399.058464,4.388498
8400.715356,4.294226
8404.129186,4.418284
8475.697204,4.315967
8477.08382,4.434695
8479.73808,4.326669
8480.994596,4.439097
8482.334335,4.329514
8483.622671,4.444294
8484.867371,4.339727
