%SP Distance (m),simulated V
6264.894012,3.756987121
6265.700399,3.787217003
6266.579657,3.819329544
6267.386045,3.848036283
6268.265303,3.878561561
6269.851202,3.931685992
6270.73046,3.960126504
6271.51367,3.984883769
6272.29688,4.009118981
6273.103268,4.033546179
6273.982526,4.059596509
6274.765736,4.082307054
6276.378512,4.1276765
6277.161722,4.149062512
6277.944932,4.170044881
6278.75132,4.191240476
6279.630578,4.213896066
6280.344279,4.231947905
6281.545759,4.261678893
6282.078622,4.274608872
6282.861832,4.293337515
6283.66822,4.312286497
6285.159496,4.346471346
6285.965883,4.3645102
6286.679585,4.380224085
6287.485973,4.397702375
6288.269183,4.414405357
6288.982885,4.42939814
6289.789273,4.446083564
6290.476679,4.460099355
6291.996505,4.490432169
6292.710206,4.504374925
6293.423908,4.518131371
6294.111314,4.531208873
6294.79872,4.544121319
6295.512422,4.557356967
6296.226124,4.570422554
6297.435706,4.59218843
6298.149408,4.604814387
6298.771713,4.61569557
6299.394019,4.626459992
6300.016324,4.637109809
6300.63863,4.647647186
6301.260936,4.658074178
6302.63731,4.680753822
6303.307138,4.691605663
6304.02084,4.703038205
6304.776337,4.714996959
6305.619941,4.728179977
6306.375439,4.739836903
6307.219043,4.752690325
6307.932745,4.763433099
6308.688242,4.774676468
6309.531846,4.787078086
6311.130438,4.810148319
6311.808852,4.819773278
6312.905636,4.835131113
6313.749241,4.846777133
6314.592845,4.85828163
6315.306547,4.867906323
6316.150151,4.879157361
6316.95654,4.889787465
6317.849645,4.901421482
6319.369472,4.920891794
6320.083174,4.929896031
6320.889563,4.939965366
6321.733167,4.950383183
6322.539556,4.96023244
6323.605637,4.973093464
6324.319339,4.981603557
6325.695714,4.997794404
6326.502103,5.007148038
6327.308492,5.016406114
6328.114881,5.025570319
6328.92127,5.034642299
6329.608677,5.042304102
6331.221455,5.060027031
6332.004666,5.06850858
6332.40786,5.072843558
6333.191072,5.081204383
6333.997461,5.089731058
6335.242073,5.102732173
6336.048462,5.111054443
6336.762165,5.118355006
6337.545376,5.126297255
6338.942344,5.140286751
6339.629751,5.147089039
6340.343453,5.154095669
6341.03086,5.160791076
6341.718267,5.167435103
6342.340573,5.173406163
6343.02798,5.179954164
6344.33102,5.192231308
6344.922984,5.197751234
6345.610391,5.204116781
6346.232698,5.209838858
6346.824662,5.215246521
6347.416627,5.22062005
6348.130329,5.227053767
6348.844032,5.23343904
6349.466339,5.238967568
6350.345598,5.246717645
6351.500166,5.256787269
6352.187573,5.262725696
6352.779538,5.267806106
6353.371502,5.272855843
6353.963467,5.277875242
6354.555431,5.282864597
6355.361821,5.289613468
6356.529122,5.299286724
6357.730603,5.309126569
6358.513815,5.315478307
6359.297026,5.321781411
6359.984433,5.327273941
6361.747428,5.341194584
6362.373178,5.346079028
6363.245426,5.352839067
6364.020758,5.358801157
6365.417726,5.369434011
6367.249628,5.383168511
6368.03284,5.388969789
6368.808172,5.394671686
6369.583504,5.400333272
6370.455752,5.406654972
6371.238964,5.412288986
6372.111213,5.418516886
6372.983461,5.424696305
6373.758793,5.430148951
6375.506806,5.442305771
6376.379055,5.448302497
6377.251304,5.454253776
6378.123552,5.460160186
6378.995801,5.466022317
6379.868049,5.471840717
6380.740298,5.477615954
6381.709463,5.483982909
6382.581711,5.489668776
6384.326208,5.500916498
6385.973789,5.511390553
6386.846037,5.516878281
6387.629249,5.521772525
6388.501498,5.527186484
6389.373746,5.532562242
6390.245995,5.537900268
6391.118243,5.543200996
6392.866257,5.553713347
6393.841737,5.559516715
6394.720998,5.564709568
6395.829866,5.571207652
6396.709127,5.576320433
6397.609094,5.581517636
6398.488354,5.586560515
6400.264248,5.596642798
6401.508861,5.603627998
6402.408829,5.608638121
6403.308797,5.613614433
6404.397674,5.619590655
6406.291691,5.629871233
6407.285877,5.635210317
6408.374754,5.641013416
6409.399357,5.646432022
6410.423959,5.651810472
6411.323927,5.656501955
6413.373132,5.667071986
6414.397734,5.672299376
6415.376159,5.677255898
6416.400761,5.682409843
6417.425363,5.68752689
6418.403788,5.692379289
6419.437153,5.697468484
6420.502882,5.70267914
6422.682765,5.713219234
6423.799146,5.718556777
6424.864875,5.723614646
6425.981256,5.728874111
6427.097637,5.734094373
6428.131003,5.738891941
6429.247384,5.744038087
6430.363765,5.749146443
6432.635169,5.759425236
6433.668534,5.764051427
6434.843863,5.769275701
6435.940647,5.774115313
6437.037432,5.778921038
6438.212761,5.784033749
6439.246126,5.788497521
6440.34291,5.793203485
6441.518239,5.798210586
6443.808026,5.80786057
6445.049417,5.813035231
6446.290808,5.818170473
6447.677357,5.823860202
6449.08765,5.829598273
6450.619749,5.835776653
6452.151849,5.841898333
6455.37622,5.854600314
6457.129329,5.861405486
6458.961229,5.868442216
6461.136393,5.876700751
6462.888276,5.883277255
6464.78548,5.890325284
6466.613452,5.897044599
6470.117216,5.909732101
6471.85109,5.915919494
6473.748294,5.922622126
6475.868794,5.930031509
6477.645483,5.936173994
6479.398591,5.942177365
6481.222595,5.948363778
6483.054494,5.954516649
6485.316264,5.962031428
6487.019013,5.967630151
6488.721763,5.9731793
6490.399703,5.978599821
6493.690019,5.989094053
6495.222117,5.9939207
6496.754214,5.998709996
6498.21659,6.003246961
6499.748687,6.007964673
6501.211063,6.012434185
6502.673439,6.016871377
6504.139044,6.021286341
6506.110688,6.027175804
6507.312165,6.030737016
6508.556773,6.03440422
6510.829489,6.041044098
6511.762945,6.043750308
6512.476645,6.045811282
6513.164049,6.047789696
6513.786352,6.04957517
6514.378314,6.051268701
6514.911176,6.052789097
6515.503138,6.054473633
6515.987718,6.055849094
6517.059538,6.058880285
6518.012513,6.06156259
6518.523212,6.062995119
6519.145516,6.06473609
6519.548709,6.065861378
6519.936373,6.066941335
6520.433463,6.068323287
6520.836656,6.069441858
6521.239849,6.07055834
6522.112093,6.072966559
6522.984337,6.075365104
6523.481427,6.076727728
6523.966007,6.078053068
6524.450587,6.079375467
6524.947677,6.08072896
6525.444768,6.082079384
6526.510844,6.084965243
6527.133147,6.086643356
6527.725109,6.088235259
6528.222199,6.089568741
6528.844503,6.091233902
6529.436465,6.092813543
6530.525337,6.095708216
6531.147641,6.097356218
6531.769945,6.098999637
6532.302807,6.100403227
6532.894769,6.101958585
6533.517073,6.103589255
6534.014163,6.104888584
6535.21564,6.108017303
6535.748503,6.109399604
6536.245593,6.110686183
6537.068356,6.112809506
6537.601218,6.11418059
6538.047769,6.11532713
6538.49432,6.116471432
6538.940871,6.117613506
6539.45157,6.118916919
6539.854763,6.11994391
6540.365462,6.121242152
6541.258565,6.123505601
6541.846228,6.124990189
6542.211822,6.125911874
6543.37912,6.128845006
6543.825671,6.129963192
6544.267332,6.131067029
6544.713884,6.13218097
6545.079478,6.133091375
6545.810666,6.134907928
6546.252327,6.136002445
6546.546768,6.136730982
6546.912362,6.137634305
6547.354023,6.13872371
6547.719617,6.139623945
6548.161278,6.140709631
6548.546117,6.141653986
6548.992668,6.142747854
6549.434329,6.143827721
6550.317652,6.145981446
6550.764203,6.147067193
6551.353085,6.148495903
6551.794746,6.149565127
6552.236407,6.15063238
6552.747106,6.151864012
6554.726117,6.156612093
6555.167778,6.157666432
6555.678478,6.158883186
6556.125029,6.159945005
6556.635729,6.16115697
6557.07739,6.162203045
6557.588089,6.163410276
6558.034641,6.164463803
6558.476302,6.1655039
6558.987001,6.166704241
6559.428663,6.167740305
6560.378591,6.169962374
6560.744185,6.170815288
6561.254885,6.172004613
6561.765584,6.17319148
6562.295709,6.174420905
6562.884591,6.175783517
6563.326252,6.176803356
6564.209575,6.178837616
6564.651237,6.179852048
6565.161936,6.181022814
6565.546775,6.181903472
6565.988436,6.182912495
6566.373275,6.183790255
6566.667716,6.184460923
6567.014015,6.185248709
6567.308456,6.185917672
6567.792263,6.187015175
6568.034166,6.187563138
6568.276069,6.188110575
6568.57051,6.188776203
6568.812413,6.189322482
6569.158712,6.190103605
6569.600374,6.191098287
6570.423137,6.192946655
6570.953262,6.194134441
6571.483387,6.195319761
6571.925048,6.196305406
6572.455174,6.197486232
6572.985299,6.198664618
6573.574181,6.199970763
6574.899165,6.202898693
6575.555912,6.204344405
6576.144794,6.205637611
6576.801542,6.207076396
6577.532731,6.208673998
6578.189478,6.210105134
6578.920667,6.211694264
6579.577414,6.213117828
6580.234161,6.214537836
6581.774736,6.217854979
6582.444564,6.219291221
6583.026061,6.220535123
6584.777944,6.224266243
6585.509134,6.225816282
6586.096798,6.227058998
6587.703704,6.230443226
6588.514102,6.232142328
6589.390043,6.233973132
6590.200441,6.235661688
6591.010838,6.237345219
6591.814061,6.239008918
6592.690003,6.240817676
6593.500401,6.242485955
6595.263394,6.24609832
6596.139336,6.247884571
6596.949733,6.249532146
6597.825675,6.251307589
6598.71878,6.253112091
6599.594722,6.254876332
6600.35022,6.25639357
6601.105717,6.257906739
6601.861215,6.259415863
6603.41698,6.262510885
6604.130682,6.263925056
6604.844384,6.26533569
6605.599882,6.266825101
6606.222188,6.268048987
6606.93589,6.269449359
6607.605719,6.270760492
6608.275548,6.272068584
6609.816123,6.275065671
6610.692066,6.276762684
6611.502464,6.27832818
6612.378406,6.280015418
6613.254348,6.281697623
6614.130291,6.283374829
6615.006233,6.28504706
6615.882175,6.286714348
6617.725902,6.290207722
6618.601844,6.291859852
6619.623245,6.293780245
6620.576223,6.29556612
6621.597624,6.297473967
6622.619025,6.299375388
6623.640426,6.301270429
6624.661827,6.303159133
6626.787969,6.307070516
6627.757462,6.308845111
6628.873813,6.310881645
6629.843306,6.312644341
6630.812798,6.314401561
6631.87305,6.316317061
6632.787706,6.317964331
6633.702362,6.319606825
6634.712714,6.321415649
6635.62737,6.323048187
6637.551567,6.32646736
6638.466223,6.328085451
6639.380879,6.329698945
6640.295535,6.331307871
6641.210191,6.332912258
6642.124847,6.334512132
6643.039503,6.336107522
6643.954159,6.337698454
6645.783471,6.340867059
6646.698128,6.342444787
6647.70848,6.344182529
6648.718833,6.345915003
6649.633489,6.347478868
6650.548146,6.349038472
6651.558498,6.350756323
6652.526113,6.352396695
6653.536465,6.354104526
6654.546818,6.35580729
6656.567524,6.359197755
6657.577877,6.360885522
6658.686747,6.362732185
6659.6971,6.364409647
6660.707453,6.366082248
6661.767705,6.367832263
6662.922224,6.369731868
6663.932577,6.371389169
6666.146582,6.375004368
6667.301101,6.376880667
6668.361353,6.378598452
6669.515872,6.380463223
6670.670391,6.382322053
6671.730643,6.384023914
6672.790896,6.38572084
6673.899766,6.387490335
6675.054285,6.389327021
6677.316059,6.392908654
6678.470578,6.394728534
6679.579448,6.396471191
6680.389849,6.397741545
6681.400202,6.399321529
6682.509073,6.401050744
6683.617943,6.402774937
6684.688016,6.404434082
6685.69837,6.405996405
6688.497432,6.410303421
6688.863028,6.410863697
6689.830643,6.41234405
6690.798258,6.413820767
6691.731278,6.415241267
6692.698893,6.416710913
6694.152537,6.418912063
6696.317205,6.422175129
6697.28482,6.423628089
6699.06059,6.426285596
6699.593457,6.427080804
6700.6095,6.428594212
6701.625542,6.430103896
6702.750568,6.431771204
6703.766611,6.433273134
6704.879043,6.434913372
6706.99353,6.438019191
6708.101732,6.439640779
6709.320755,6.441419674
6710.428957,6.443032475
6712.116496,6.445480473
6713.262205,6.447137071
6714.515421,6.448944156
6715.554318,6.450438307
6717.872227,6.453759354
6719.04628,6.455434947
6720.220332,6.457106175
6721.187947,6.458480291
6722.258021,6.459996511
6723.432074,6.461655988
6725.572221,6.464670144
6726.642295,6.466172021
6727.60991,6.467527139
6728.679984,6.469022503
6729.647599,6.470371775
6730.58062,6.471670208
6732.515851,6.474355297
6732.999658,6.475024882
6734.038556,6.476460449
6735.006171,6.47779476
6736.045068,6.479224429
6737.565046,6.4813107
6739.67202,6.484192112
6740.259046,6.484992744
6741.297944,6.486407389
6742.443652,6.487964111
6744.204731,6.490350151
6745.378784,6.491936306
6746.632001,6.493625449
6747.806053,6.49520421
6750.364415,6.498632297
6751.643596,6.500340164
6752.922776,6.502043966
6754.307973,6.503884442
6755.669229,6.505688562
6757.054425,6.507519834
6758.439622,6.509346542
6761.184468,6.512952976
6762.676378,6.514905887
6765.79307,6.518969377
6767.284981,6.520906851
6768.80496,6.522875765
6771.91215,6.526885207
6773.405046,6.52880434
6774.85647,6.530665716
6776.448879,6.532702922
6777.893583,6.53454672
6779.529634,6.536629686
6795.963592,6.557272599
6797.553975,6.559244832
6799.11132,6.561172005
6800.701703,6.563135949
6802.200654,6.564983238
6805.402831,6.56891764
6807.048367,6.570933269
6809.08562,6.573423036
6810.425293,6.575056912
6812.462546,6.577536545
6813.928177,6.579316751
6815.632596,6.581383198
6817.337015,6.583445632
6819.041434,6.58550413
6820.808094,6.587633725
6824.278378,6.591805181
6826.16084,6.594061661
6827.9275,6.596175396
6829.393131,6.597926131
6831.798561,6.600794045
6833.722765,6.603083467
6835.554681,6.605259272
6837.386597,6.607431452
6839.286474,6.609680482
6843.080722,6.614161045
6844.94767,6.616360515
6846.685956,6.61840545
6848.583183,6.6206342
6850.407208,6.622773932
6852.37747,6.625081983
6854.205465,6.62722047
6857.709272,6.631311917
6859.316198,6.633185188
6861.079214,6.63523823
6862.68614,6.637107572
6865.045432,6.63984893
6866.666249,6.641730092
6878.080257,6.654933657
6879.643213,6.656736372
6881.345991,6.658699097
6884.471904,6.662299008
6886.03486,6.664097514
6887.514461,6.665799277
6889.077418,6.667596089
6890.640375,6.669392107
6892.261193,6.67125383
6893.740794,6.6729527
6895.251813,6.674687054
6896.872632,6.676546827
6899.891411,6.680009172
6901.353809,6.681685843
6902.816207,6.683362177
6904.278605,6.685038217
6906.623921,6.687725651
6908.767615,6.690181634
6910.374543,6.692022478
6913.535491,6.695643344
6915.074855,6.697406687
6929.222337,6.713622189
6930.673762,6.715287631
6932.125187,6.716953581
6933.510384,6.718544027
6935.030363,6.720289845
6936.500072,6.721978585
6937.734409,6.723397409
6939.067778,6.724930645
6942.172255,6.728502984
6943.83738,6.73042061
6944.613121,6.73131438
6946.053783,6.732974936
6947.387152,6.734512658
6948.61002,6.735923679
6950.383143,6.73797092
6951.182734,6.738894648
6953.451495,6.74151748
6955.828635,6.744268675
6957.392179,6.746080051
6958.259397,6.747085368
6959.433451,6.748447131
6960.777345,6.750006971
6962.954483,6.752536483
6964.128537,6.753901904
6968.583579,6.759092143
6969.729289,6.76042934
6970.838162,6.761724523
6972.956786,6.764201868
6973.967144,6.765384602
6974.936645,6.766520321
6975.906146,6.767656847
6976.782101,6.768684416
6977.166943,6.769136083
6977.950174,6.770055725
6978.900116,6.771171856
6980.8726,6.773492077
6983.375378,6.776441388
6984.328372,6.777566015
6984.570277,6.77785163
6985.523271,6.778977394
6986.416393,6.780033266
6987.369388,6.781160825
6989.047355,6.783148458
6990.068771,6.784359838
6990.961894,6.785419989
6991.855017,6.786481013
6992.74814,6.78754292
6993.781524,6.788772711
6994.674647,6.78983656
6996.545651,6.792068202
6997.389274,6.793075777
6998.322755,6.794191661
6999.215878,6.795260283
7000.194323,6.796432109
7001.037947,6.797443415
7002.859056,6.79962953
7003.837501,6.800805824
7004.681125,6.801821024
7006.160734,6.8036038
7006.916248,6.804515232
7007.84973,6.805642413
7008.303482,6.806190744
7009.147106,6.807210954
7010.990867,6.809444059
7011.774099,6.810394119
7013.480313,6.812466764
7015.165142,6.814517542
7016.03236,6.815574739
7017.63883,6.817536081
7019.217322,6.819467047
7020.023732,6.820454994
7020.806964,6.821415505
7022.469429,6.823457432
7024.255676,6.82565627
7025.940506,6.827734977
7026.715858,6.828693148
7027.499091,6.829662067
7028.177525,6.830502167
7028.952877,6.831463224
7029.631311,6.832304983
7030.406664,6.833267952
7031.085098,6.834111394
7031.86833,6.835086111
7032.651562,6.836061893
7033.426915,6.837028917
7035.131342,6.839158424
7036.003614,6.840250247
7036.786846,6.84123179
7037.568618,6.842212617
7038.35185,6.843196399
7040.039099,6.845319536
7040.822331,6.84630692
7042.292916,6.848163956
7042.980341,6.849033444
7043.667766,6.849903843
7044.559609,6.851034436
7046.158238,6.853064923
7046.94147,6.854061584
7047.53345,6.854815689
7048.220875,6.855692261
7048.934595,6.856603373
7049.62202,6.857481896
7050.996871,6.859241845
7051.684296,6.860123283
7052.371721,6.861005703
7053.085441,6.861922923
7053.868673,6.86293071
7054.556098,6.863816293
7055.930948,6.865590488
7056.706689,6.866593351
7057.394114,6.867483132
7058.859759,6.86938367
7059.662994,6.870427256
7060.14759,6.87105755
7060.86131,6.871986814
7062.512656,6.874141269
7063.288009,6.875154984
7064.442603,6.876667087
7065.217956,6.877684251
7065.887798,6.878564126
7067.442458,6.880610318
7068.818865,6.882426684
7070.289449,6.884372352
7070.851963,6.885117976
7071.565683,6.886065136
7072.341035,6.887095503
7073.02846,6.888010264
7073.803813,6.889043438
7074.610222,6.890119587
7076.164882,6.892198893
7076.948114,6.893248762
7077.754524,6.89433134
7078.633807,6.895513656
7079.417039,6.896568505
7080.200272,6.897624955
7081.100262,6.898840879
7081.883494,6.899900799
7082.762777,6.901092644
7084.521344,6.903482556
7085.400627,6.904680649
7086.18386,6.905749643
7087.063143,6.90695174
7087.846376,6.908024322
7089.445005,6.910218838
7090.220358,6.911285789
7090.99571,6.91235444
7091.874994,6.91356841
7092.650347,6.914640728
7093.52963,6.915858879
7095.177255,6.918147538
7096.049527,6.919362403
7096.82488,6.920444171
7097.697151,6.921663296
7098.480384,6.922759918
7099.263616,6.923858385
7100.232807,6.925220227
7101.657444,6.927227237
7102.626635,6.92859619
7104.239454,6.930880719
7104.975566,6.931926117
7106.041676,6.933443199
7107.113531,6.9349721
7108.179641,6.936496459
7110.411533,6.939699612
7111.574562,6.941375223
7112.737591,6.94305531
7113.997539,6.944880499
7115.165836,6.946577694
7116.425785,6.948413228
7118.256211,6.951089553
7120.39992,6.95423873
7121.761306,6.956247039
7123.136156,6.958281901
7124.400969,6.960159894
7126.267932,6.962942566
7127.201414,6.964338689
7129.647095,6.968011792
7130.926389,6.969942058
7132.205684,6.971878532
7133.943987,6.97451985
7135.223281,6.976471178
7136.386311,6.978250712
7138.722906,6.98184204
7139.987719,6.983795139
7141.156016,6.985604934
7142.227871,6.987270215
7143.3909,6.989082476
7144.457011,6.990748624
7145.212526,6.991932226
7146.284381,6.993615511
7147.681385,6.995816695
7148.849682,6.997663889
7151.089814,7.001222172
7152.252844,7.003078154
7153.415873,7.004940071
7154.487728,7.006661322
7155.553839,7.008378428
7157.782979,7.011985265
7158.84909,7.013718258
7159.818281,7.015298231
7160.890136,7.017050621
7161.956247,7.018798923
7162.925438,7.02039291
7164.963755,7.023759738
7166.029866,7.025528605
7166.999057,7.027141416
7167.968248,7.028758783
7169.034359,7.030543185
7170.003551,7.032170218
7170.979057,7.033812546
7171.948249,7.035448938
7173.886632,7.038735883
7174.862138,7.040397269
7175.83133,7.042052722
7176.800521,7.043713008
7177.679805,7.045223488
7178.655312,7.046903982
7179.624503,7.04857854
7180.503787,7.050102048
7181.472979,7.051786098
7182.448485,7.053486192
7184.31972,7.056761712
7185.391575,7.058646534
7186.367081,7.060367412
7187.438936,7.062264324
7189.141725,7.065291001
7190.117231,7.067032291
7191.111443,7.068812523
7193.07813,7.072350721
7193.97812,7.073977305
7194.953627,7.075745698
7195.853617,7.077382138
7196.753608,7.079023353
7197.729114,7.080807703
7198.629105,7.082458961
7199.529096,7.084115084
7200.429086,7.085776099
7201.329077,7.087442041
7203.223142,7.090964301
7204.123133,7.092645724
7205.056615,7.094395053
7206.050826,7.0962642
7206.984308,7.098024857
7207.884298,7.099727589
7208.908926,7.101672437
7209.903137,7.103566014
7211.901326,7.107391203
7212.925954,7.109362834
7213.950581,7.111341414
7214.975208,7.113326993
7215.999835,7.11531962
7217.024463,7.117319347
7218.04909,7.11932622
7220.227214,7.123616355
7221.251841,7.125645899
7222.317593,7.127764709
7223.434339,7.129993506
7224.500091,7.132128804
7225.616836,7.134375006
7226.682589,7.136527043
7227.748341,7.138687344
7228.902935,7.141037127
7230.019339,7.143318555
7232.197462,7.147796446
7233.263215,7.150000508
7234.417809,7.152398066
7235.534213,7.154726055
7236.688806,7.157143824
7237.8434,7.159571994
7238.959804,7.161929819
7241.490675,7.167311675
7242.692181,7.169884694
7243.846775,7.172368317
7244.912527,7.174670538
7246.06712,7.177175269
7247.132872,7.179497128
7248.287465,7.182023302
7251.420392,7.188935062
7252.536795,7.191418467
7253.602547,7.193799344
7254.61859,7.196078468
7255.734994,7.198593259
7256.851397,7.201119173
7257.884782,7.203467248
7259.92008,7.208120264
7261.771604,7.212386229
7263.434067,7.21624381
7264.55047,7.218848929
7265.583855,7.22127089
7266.759205,7.224038021
7267.79259,7.22648195
7268.96794,7.229274269
7271.17633,7.23455761
7272.35168,7.237389313
7273.52703,7.240234927
7274.623833,7.242903025
7275.662731,7.245441621
7277.248672,7.249338448
7279.247312,7.254286756
7280.344114,7.257020207
7281.460517,7.259815705
7282.627834,7.262753054
7283.724636,7.265526453
7284.821438,7.268313033
7285.91824,7.271112901
7288.106884,7.27674013
7289.274201,7.279763545
7290.371003,7.282618503
7291.467805,7.285487319
7292.987666,7.289485818
7295.17631,7.295291541
7296.32202,7.29835348
7297.418822,7.301299533
7299.031636,7.305658212
7300.198952,7.308832868
7301.440363,7.312227607
7303.255373,7.317225731
7305.488856,7.323433796
7306.585658,7.326505972
7307.827068,7.330002149
7308.994384,7.333308183
7310.161701,7.336632346
7311.172058,7.339524298
7312.451241,7.343205543
7314.866361,7.350216971
7316.033677,7.353634894
7317.130478,7.356863811
7318.151892,7.359886141
7320.286981,7.366252157
7321.239973,7.369114963
7322.261387,7.372198105
7323.358188,7.375525988
7324.454989,7.378871822
7326.60419,7.385480716
7327.779538,7.389124826
7328.895938,7.392605961
7330.097441,7.396374211
7331.213841,7.399895955
7332.215921,7.403073961
7333.504196,7.407183305
7334.620596,7.410766169
7335.775186,7.414493066
7337.9533,7.421583976
7339.07004,7.425250443
7340.064246,7.42853244
7341.136095,7.432089731
7342.111596,7.43534453
7343.087097,7.438615928
7345.230795,7.445863943
7345.956508,7.448336215
7346.950714,7.45173858
7347.829993,7.454762615
7349.510816,7.460582844
7350.390095,7.463648421
7352.166822,7.469887234
7352.845252,7.472285273
7353.627025,7.475059523
7355.225647,7.480769247
7355.78816,7.482790192
7356.563509,7.485585986
7357.346737,7.488422261
7358.800516,7.493719221
7359.575864,7.49656166
7360.254294,7.49905881
7361.029643,7.501924217
7361.812871,7.504831301
7362.5961,7.507751101
7364.584511,7.515221414
7365.36774,7.518186924
7366.150968,7.521165557
7366.829398,7.523756323
7382.748751,7.587552436
7385.066189,7.597349083
7389.87833,7.618136489
7390.099971,7.619108739
7390.722289,7.621845698
7391.033448,7.623218118
7391.275353,7.624286905
7391.678555,7.626071889
7392.356985,7.629085383
7392.760188,7.63088237
7393.163391,7.632683863
7394.007011,7.636467774
7394.394686,7.63821331
7395.266953,7.642156258
7395.751546,7.644356114
7396.13922,7.646120822
7396.623813,7.648332767
7397.108405,7.65055147
7397.605508,7.652834516
7398.090101,7.655067022
7398.574694,7.657306391
7399.059287,7.659552655
7399.640798,7.662257318
7400.137901,7.664577346
7401.113402,7.669151561
7401.610505,7.671493532
7402.095098,7.673783765
7402.687075,7.676591204
7403.184178,7.678956987
7403.776154,7.681784204
7404.368131,7.68462227
7404.960108,7.687471248
7405.552085,7.690331203
7406.144062,7.693202202
7407.328016,7.698977603
7407.950334,7.702031313
7408.447437,7.704479579
7409.039413,7.70740557
7419.618822,7.761696721
7420.518807,7.766497643
7421.362427,7.771025014
7422.168832,7.775377429
7423.048111,7.780151004
7425.04629,7.791108485
7426.162689,7.797297672
7427.228437,7.80325166
7428.429938,7.810018142
7429.748404,7.817510181
7431.220624,7.825959802
7432.286372,7.832132556
7434.789146,7.846817016
7436.187143,7.855136732
7437.794072,7.864805876
7439.357031,7.874321154
7441.05981,7.884814256
7443.103565,7.897586498
7445.283483,7.91142861
7449.972358,7.941995291
7452.41444,7.958360118
7457.418806,7.992894897
7459.621832,8.008540781
7461.762979,8.024016816
7463.751387,8.038633212
7466.077565,8.056039327
7467.853492,8.069556582
7470.90863,8.093287666
7472.399935,8.105096783
7473.891241,8.117057577
7475.382547,8.129173016
7476.661832,8.139691528
7477.926635,8.150206974
7479.094923,8.160024175
7480.257943,8.169898066
7481.420963,8.179874261
7489.748727,8.254445135
7490.039482,8.257152651
7490.330237,8.259867469
7491.136641,8.26743543
7491.579923,8.271619806
7492.026482,8.27585265
7492.358943,8.279015474
7492.55278,8.280864064
7493.085653,8.285963329
7493.232875,8.287376655
7493.426711,8.289240461
7493.73787,8.292239488
7493.885092,8.293661516
7494.108372,8.295821965
7494.255594,8.297248971
7494.739402,8.301952473
7495.236504,8.306807703
7495.799018,8.312329503
7496.110177,8.315396638
7496.475776,8.31901203
7497.008649,8.324304226
7497.541522,8.32962346
7497.944724,8.333666388
7498.969344,8.344011093
7499.56132,8.350034513
7500.094193,8.355486133
7500.627066,8.360965999
7501.219042,8.367087041
7501.751915,8.372627244
7502.421754,8.37963252
7503.724817,8.393392744
7504.347134,8.400026927
7505.060849,8.407685886
7505.683166,8.414408432
7506.305483,8.421172722
7506.897459,8.427646307
7507.519776,8.434493142
7508.79906,8.448703116
7509.48648,8.456414827
7510.164908,8.464078439
7510.948134,8.47299175
7511.635554,8.480873563
7512.410901,8.489830217
7513.089329,8.497725888
7514.643977,8.516028523
7515.322405,8.524108226
7516.009825,8.532353283
7516.697245,8.540657582
7517.28922,8.547856807
7517.881195,8.555100804
7519.479814,8.574889907
7520.263041,8.584707986
7520.666243,8.589794168
7521.336081,8.598292159
7522.00592,8.606851034
7522.737119,8.616264142
7523.7705,8.629693879
7524.501699,8.639287091
7524.724979,8.642231603
7525.456178,8.651924223
7526.112933,8.66069574
7527.280247,8.676441654
7528.011447,8.686407458
7529.27475,8.703814727
7529.931505,8.71296022
7530.667615,8.723289799
7531.423126,8.733979433
7532.012014,8.742373859
7532.600902,8.750823405
7533.18979,8.75932855
7533.778678,8.767889777
7534.956454,8.785182432
7535.486583,8.793040928
7535.99729,8.800655965
7536.438956,8.807276974
7536.969085,8.815267833
7537.479791,8.823011337
7537.921457,8.829744229
7538.871398,8.844340225
7539.313064,8.851180343
7539.75473,8.858054943
7540.196396,8.864964243
7540.707103,8.872997148
7541.072703,8.878776532
7541.514369,8.885790686
7541.956035,8.892840417
7542.831989,8.906928239
7543.342695,8.915207512
7543.784362,8.922406904
7544.230921,8.929723377
7544.672587,8.936996837
7545.119147,8.944388689
7545.560813,8.951737143
7546.07152,8.96028123
7546.728276,8.97134322
7547.903623,8.991351513
7549.217134,9.014037365
7550.150611,9.030371601
7550.906122,9.043722383
7551.582377,9.055772739
7552.392787,9.070339381
7553.148298,9.084043858
7554.795018,9.114336314
7555.451774,9.126581082
7556.121614,9.139166813
7556.877125,9.153480705
7557.464799,9.164702235
7558.27521,9.180303393
7558.94505,9.193309916
7560.321451,9.220355624
7561.165071,9.237146872
7561.834911,9.250596318
7562.590422,9.26589107
7563.345934,9.281319277
7564.059651,9.296017232
7564.870061,9.312852355
7565.625573,9.328687479
7566.469193,9.346530158
7567.224705,9.362653959
7568.823327,9.397223444
7570.377979,9.431433535
7571.311457,9.452255429
7572.155078,9.471254148
7573.088555,9.492476575
7573.894961,9.510978839
7574.694554,9.529478629
7575.538175,9.549162277
7578.060494,9.609012754
7578.904115,9.629358776
7579.837593,9.652059254
7580.613335,9.671070982
7581.974714,9.70475004
7582.953156,9.729195694
7583.977779,9.755001879
7584.956221,9.779834074
7586.02197,9.807081492
7587.046593,9.833461481
7588.201183,9.863386796
7589.225806,9.890103492
7590.380396,9.920366968
7593.647098,10.00664805
7594.76384,10.03626363
7596.689824,10.08731481
7597.778725,10.11608977
7598.895466,10.14547153
