DCx,X,Z,K,Theta,q
3928,17092,-10.316000,0.000338203,118.7710701,2.088530291
3933,17087,-10.316000,0.000333594,74.99030955,1.66664144
3938,17082,-10.316000,0.000330757,76.21934729,0.12900223
3943,17077,-10.316000,0.000329181,14.41232424,0.499785055
3948,17072,-10.316000,0.000328768,353.8346776,1.760032503
3953,17067,-10.316000,0.000328565,77.42210005,1.528167326
3958,17062,-10.316000,0.000328329,143.6837943,2.99810082
3963,17057,-10.316000,0.00032782,22.1820756,2.935652291
3968,17052,-10.316000,0.000327425,160.8664085,2.294348363
3973,17047,-10.316000,0.000328046,266.4351258,0.70271584
3978,17042,-10.316000,0.000327942,52.16652829,2.210717738
3983,17037,-10.316000,0.000326115,184.2207241,2.000053905
3988,17032,-10.316000,0.000324365,291.696077,1.866698544
3993,17027,-10.316000,0.000322916,93.73473818,2.566359104
3998,17022,-10.316000,0.000321679,63.38864614,1.644892633
4003,17017,-10.316000,0.000319847,108.3332654,2.715245239
4008,17012,-10.316000,0.000313057,36.16789664,0.053276662
4013,17007,-10.316000,0.000303634,125.0647921,1.7575957
4018,17002,-10.316000,0.000301955,194.9761528,0.843370873
4023,16997,-10.316000,0.000301341,32.0058226,2.231661181
4028,16992,-10.316000,0.000301255,230.1975921,0.647761721
4033,16987,-10.316000,0.000301549,185.1103881,0.152887265
4038,16982,-10.316000,0.000302697,3.763586063,0.845487406
4043,16977,-10.316000,0.000303005,258.4028568,0.400587862
4048,16972,-10.316000,0.000304813,249.7601274,1.370594794
4053,16967,-10.316000,0.000316837,207.516025,0.668895547
4058,16962,-10.316000,0.000323576,290.9224055,1.659811152
4063,16957,-10.316000,0.000323984,13.62482055,0.213452677
4068,16952,-10.316000,0.000323827,115.3605659,0.292480974
4073,16947,-10.316000,0.000323349,149.3253883,0.972956639
4078,16942,-10.316000,0.00032298,309.7367289,1.886459182
4083,16937,-10.316000,0.000322386,231.5101002,2.255175676
4088,16932,-10.316000,0.000319401,142.20775,1.33814236
4093,16927,-10.316000,0.000315989,136.7362222,0.694299731
4098,16922,-10.316000,0.000315183,242.1644166,1.703216509
4103,16917,-10.316000,0.000311886,27.03784695,0.638656945
4108,16912,-10.316000,0.000295088,223.3219767,0.815507367
4113,16907,-10.316000,0.000285704,216.7244745,0.527716292
4118,16902,-10.316000,0.000280528,245.3024413,2.326826854
4123,16897,-10.316000,0.00027779,351.3973614,0.245589135
4128,16892,-10.316000,0.000277591,196.0471511,1.646179348
4133,16887,-10.316000,0.000277884,117.498505,2.196169804
4138,16882,-10.316000,0.000279452,231.5858655,1.959742446
4143,16877,-10.316000,0.000280088,252.3159131,1.959102638
4148,16872,-10.316000,0.000280401,138.2096946,2.066000342
4153,16867,-10.316000,0.000280621,324.0913524,0.332371654
4158,16862,-10.316000,0.000279087,31.22697714,1.073545156
4163,16857,-10.316000,0.000276778,13.63044501,1.80283296
4168,16852,-10.316000,0.00027552,93.46134906,1.043734755
4173,16847,-10.316000,0.000275385,116.6859467,2.436173728
4178,16842,-10.316000,0.000275419,265.0612337,0.35168414
4183,16837,-10.316000,0.000278692,322.5524296,1.247811368
4188,16832,-10.316000,0.000282099,267.2119907,2.384336214
4193,16827,-10.316000,0.000284211,189.2140396,2.630168386
4198,16822,-10.316000,0.000285891,345.9710919,1.059636445
4203,16817,-10.316000,0.000290886,89.19233253,2.445207141
4208,16812,-10.316000,0.000297806,203.4004021,0.369489879
4213,16807,-10.316000,0.0003018,215.3390313,1.044079035
4218,16802,-10.316000,0.000303238,245.5224942,1.381770425
4223,16797,-10.316000,0.00030427,216.5355756,1.366103342
4228,16792,-10.316000,0.0003056,109.0455022,1.158338137
4233,16787,-10.316000,0.000306097,116.3974937,0.186727558
4238,16782,-10.316000,0.000308002,56.75373471,1.262208997
4243,16777,-10.316000,0.000312552,214.9562547,2.973497126
4248,16772,-10.316000,0.000318407,207.8596443,2.425620912
4253,16767,-10.316000,0.000321078,294.0122522,1.649011012
4258,16762,-10.316000,0.000322498,78.12874772,2.420217443
4263,16757,-10.316000,0.000338686,62.08689532,1.366875142
4268,16752,-10.316000,0.000339445,238.9037386,1.761614967
4273,16747,-10.316000,0.000340328,112.1856637,2.996358404
4278,16742,-10.316000,0.000341173,258.9980693,2.2009945
4283,16737,-10.316000,0.000342039,49.58454459,1.400147517
4288,16732,-10.316000,0.000344049,179.4923692,1.849256789
4293,16727,-10.316000,0.000345851,129.8876208,0.387249117
4298,16722,-10.316000,0.00034637,57.40253319,2.690250124
4303,16717,-10.316000,0.000346252,123.9934595,0.499596653
4308,16712,-10.316000,0.000346033,16.59467234,0.667228208
4313,16707,-10.316000,0.000346369,114.450858,1.884989527
4318,16702,-10.316000,0.000347274,84.54080644,1.48269198
4323,16697,-10.316000,0.000347696,138.1093103,1.383236917
4328,16692,-10.316000,0.000346928,99.66706016,0.310920924
4333,16687,-10.316000,0.000345599,171.5695131,0.264243056
4338,16682,-10.316000,0.000343485,340.1859615,2.722376512
4343,16677,-10.316000,0.000341217,121.1572249,1.195709826
4348,16672,-10.316000,0.00033946,145.4781075,0.073353899
4353,16667,-10.316000,0.000337683,138.0336979,1.400656346
4358,16662,-10.316000,0.000336262,121.977185,2.57487415
4363,16657,-10.316000,0.000336461,209.7793246,2.590705089
4368,16652,-10.316000,0.000336731,179.3676124,1.516367798
4373,16647,-10.316000,0.000337613,192.4295757,1.463649607
4378,16642,-10.316000,0.000338158,67.82618125,0.710454122
4383,16637,-10.316000,0.000339723,332.7782255,2.91154846
4388,16632,-10.316000,0.00033996,274.1423865,0.438128684
4393,16627,-10.316000,0.000339629,317.9636805,0.365172602
4398,16622,-10.316000,0.000338473,167.1450776,0.928083622
4403,16617,-10.316000,0.00033695,210.4006205,2.638937324
4408,16612,-10.316000,0.000335358,169.0847243,0.839882852
4413,16607,-10.316000,0.000334651,265.956662,1.803911321
4418,16602,-10.316000,0.000331379,101.5452889,0.808103925
4423,16597,-10.316000,0.000327642,48.29775637,2.740870397
4428,16592,-10.316000,0.000327838,316.8396185,1.816146721
4433,16587,-10.316000,0.000330186,85.45345184,0.486689455
4438,16582,-10.316000,0.000331137,297.6674624,2.76023379
4443,16577,-10.316000,0.000328828,155.3800494,0.320684968
4448,16572,-10.316000,0.00032831,148.4600163,0.430622551
4453,16567,-10.316000,0.000328044,319.5303324,1.91871399
4458,16562,-10.316000,0.00032744,111.594802,0.795031322
4463,16557,-10.316000,0.000325612,271.1023463,0.02989271
4468,16552,-10.316000,0.000323477,297.3432795,2.557831306
4473,16547,-10.316000,0.000322825,183.5835625,0.924670301
4478,16542,-10.316000,0.00032252,114.6817863,2.72558324
4483,16537,-10.316000,0.000322537,292.4430541,1.375049928
4488,16532,-10.316000,0.000320778,312.8841451,0.985934158
4493,16527,-10.316000,0.00030847,102.8964703,2.973858024
4498,16522,-10.316000,0.000302268,34.12667562,2.440618321
4503,16517,-10.316000,0.000298398,160.0026687,0.885182454
4508,16512,-10.316000,0.000295217,260.1832572,2.627651215
4513,16507,-10.316000,0.000292844,139.7097771,0.95073608
4518,16502,-10.316000,0.000291877,284.783554,2.879346932
4523,16497,-10.316000,0.000291077,230.8638837,2.785784423
4528,16492,-10.316000,0.000290886,9.671543317,1.488419191
4533,16487,-10.316000,0.000293306,30.33933604,1.475279007
4538,16482,-10.316000,0.000300599,205.0114061,2.976614872
4543,16477,-10.316000,0.000299459,333.5202733,1.184594484
4548,16472,-10.316000,0.000297459,52.09431545,2.841819076
4553,16467,-10.316000,0.000297404,222.4188594,0.274204806
4558,16462,-10.316000,0.000298373,131.3550659,1.148240897
4563,16457,-10.316000,0.000298566,294.0568619,2.191560958
4568,16452,-10.316000,0.000298407,204.6418887,2.238567051
4573,16447,-10.316000,0.00029714,355.0847021,0.52022028
4578,16442,-10.316000,0.000294542,235.1130687,1.085876725
4583,16437,-10.316000,0.000293463,71.71353441,1.984075676
4588,16432,-10.316000,0.000293954,30.66360822,1.88330102
4593,16427,-10.316000,0.000294109,45.50848802,2.174208255
4598,16422,-10.316000,0.00029003,355.3267338,2.017808314
4603,16417,-10.316000,0.000285691,346.5358487,0.128683437
4608,16412,-10.316000,0.000282784,314.379379,0.89928919
4613,16407,-10.316000,0.000282575,276.3843098,1.462119439
4618,16402,-10.316000,0.000282726,204.8600652,1.031781178
4623,16397,-10.316000,0.000282626,19.83251425,0.226681761
4628,16392,-10.316000,0.000283561,288.4311694,1.008611586
4633,16387,-10.316000,0.000288834,170.9716065,0.36735641
4638,16382,-10.316000,0.000294558,158.6976125,0.428221816
4643,16377,-10.316000,0.000295213,332.5640433,1.12928932
4648,16372,-10.316000,0.000295554,92.82402259,2.275883577
4653,16367,-10.316000,0.000295725,55.39389851,2.5936049
4658,16362,-10.316000,0.000295868,9.755354486,2.569859156
4663,16357,-10.316000,0.000295901,84.7589297,0.399101861
4668,16352,-10.316000,0.000296498,289.8286396,2.589696713
4673,16347,-10.316000,0.000295185,20.44152602,1.782889212
4678,16342,-10.316000,0.000291445,318.4750913,1.770785218
4683,16337,-10.316000,0.000290863,134.4597642,2.753950601
4688,16332,-10.316000,0.000294887,71.86954583,0.167820774
4693,16327,-10.316000,0.000295893,110.2970452,2.114030084
4698,16322,-10.316000,0.000297721,36.70909751,1.493935466
4703,16317,-10.316000,0.000295852,77.55227279,1.097429652
4708,16312,-10.316000,0.000296209,119.2497757,2.994639905
4713,16307,-10.316000,0.000296556,230.2666269,2.86498729
4718,16302,-10.316000,0.000296573,219.4082831,1.53996506
4723,16297,-10.316000,0.000292968,113.6410252,2.010844286
4728,16292,-10.316000,0.000287372,27.90361832,0.005671351
4733,16287,-10.316000,0.00028504,182.1758023,1.478863196
4738,16282,-10.316000,0.000284433,197.7217595,1.593785526
4743,16277,-10.316000,0.000284228,266.3066593,0.917618893
4748,16272,-10.316000,0.000284353,336.8705449,2.579512765
4753,16267,-10.316000,0.000285107,2.232839207,0.198633969
4758,16262,-10.316000,0.000286556,58.15042648,1.603255647
4763,16257,-10.316000,0.000287706,330.0721191,0.018927621
4768,16252,-10.316000,0.000288576,30.09463988,1.986015895
4773,16247,-10.316000,0.00028905,127.4231576,1.616488369
4778,16242,-10.316000,0.000289438,99.26777027,1.336775048
4783,16237,-10.316000,0.000289141,70.28073075,2.352377536
4788,16232,-10.316000,0.000288361,128.7920832,0.481700475
4793,16227,-10.316000,0.000287685,102.9383003,0.463716832
4798,16222,-10.316000,0.000287006,32.27767483,2.437025379
4803,16217,-10.316000,0.000286106,44.78713909,2.933642484
4808,16212,-10.316000,0.000284849,169.3476746,0.855413502
4813,16207,-10.316000,0.000283921,188.3425749,1.971915146
4818,16202,-10.316000,0.000282787,123.5673464,2.420212876
4823,16197,-10.316000,0.000282809,209.8610982,2.460102647
4828,16192,-10.316000,0.000283424,122.9271,0.91541616
4833,16187,-10.316000,0.000284231,299.4330702,0.222623282
4838,16182,-10.316000,0.000285016,310.1222738,1.852785037
4843,16177,-10.316000,0.000285285,94.02861662,0.408483249
4848,16172,-10.316000,0.000287541,12.982219,2.427472323
4853,16167,-10.316000,0.000291714,132.5312106,2.933654003
4858,16162,-10.316000,0.000294319,169.5847217,2.701278553
4863,16157,-10.316000,0.000295384,119.4715112,0.548272236
4868,16152,-10.316000,0.000296024,251.5894942,2.766085213
4873,16147,-10.316000,0.000295975,108.0514222,0.409677011
4878,16142,-10.316000,0.000298146,89.93926621,0.130062756
4883,16137,-10.316000,0.000298963,270.5167813,2.018366519
4888,16132,-10.316000,0.000298989,153.2642311,0.383092851
4893,16127,-10.316000,0.000298056,264.0376587,0.657803879
4898,16122,-10.316000,0.000293875,167.4476764,1.976561873
4903,16117,-10.316000,0.000287773,36.30329503,0.967762376
4908,16112,-10.316000,0.000285623,207.5863501,1.507435897
4913,16107,-10.316000,0.000284906,162.5064489,1.60327235
4918,16102,-10.316000,0.000284499,242.8297446,1.377281425
4923,16097,-10.316000,0.000284426,102.9785835,1.556040726
4928,16092,-10.316000,0.000284909,262.0026034,1.716499609
4933,16087,-10.316000,0.000287194,316.2375086,1.15271892
4938,16082,-10.316000,0.000291245,12.08273238,2.568234549
4943,16077,-10.316000,0.000297446,268.1819021,1.066880192
4948,16072,-10.316000,0.000299437,249.0994283,2.57577332
4953,16067,-10.316000,0.00030011,315.0897938,1.260181652
4958,16062,-10.316000,0.000300778,86.8231463,0.691201178
4963,16057,-10.316000,0.00030031,297.4615663,2.169954663
4968,16052,-10.316000,0.000298086,287.7850228,0.280685663
4973,16047,-10.316000,0.000296078,288.6997015,0.459689191
4978,16042,-10.316000,0.0002954,34.17064974,2.715196916
4983,16037,-10.316000,0.000295096,227.8724474,1.72119849
4988,16032,-10.316000,0.000295436,318.3647066,2.047063295
4993,16027,-10.316000,0.000300399,106.0002528,0.234737867
4998,16022,-10.316000,0.000305688,93.13597594,1.056216239
5003,16017,-10.316000,0.000313376,201.149189,1.059972134
5008,16012,-10.316000,0.000315831,298.854893,0.345191567
5013,16007,-10.316000,0.000319458,266.5372129,1.477312817
5018,16002,-10.316000,0.000320288,66.23242954,1.299855706
5023,15997,-10.316000,0.000323768,306.4360271,0.696891968
5028,15992,-10.316000,0.000327118,249.6383832,0.598178989
5033,15987,-10.316000,0.000327055,25.02203839,0.771393138
5038,15982,-10.316000,0.000325907,337.2700346,0.281909612
5043,15977,-10.316000,0.000325772,198.9971063,0.808772933
5048,15972,-10.316000,0.000326455,191.5937974,0.589348461
5053,15967,-10.316000,0.000327072,117.0676347,1.252493136
5058,15962,-10.316000,0.000327956,263.67357,0.053934731
5063,15957,-10.316000,0.000329213,108.7794391,0.575865329
5068,15952,-10.316000,0.000331419,76.01010467,0.796272893
5073,15947,-10.316000,0.000334032,54.38083058,1.789836194
5078,15942,-10.316000,0.000334695,35.79432538,0.349469975
5083,15937,-10.316000,0.000334853,65.09679714,0.461234907
5088,15932,-10.316000,0.000334497,301.9486845,1.262833281
5093,15927,-10.316000,0.000331091,121.7156709,0.132306906
5098,15922,-10.316000,0.00032802,270.4895468,1.433137474
5103,15917,-10.316000,0.000327253,325.1908109,2.853391257
5108,15912,-10.316000,0.00032703,185.6812408,2.674666846
5113,15907,-10.316000,0.000326833,154.3774358,2.733502376
5118,15902,-10.316000,0.000326252,82.37800703,0.645185751
5123,15897,-10.316000,0.000322842,135.7698131,1.875798277
5128,15892,-10.316000,0.000318909,358.3651504,0.044861401
5133,15887,-10.316000,0.000316682,103.5556207,2.351804252
5138,15882,-10.316000,0.000315498,47.34593232,0.025409649
5143,15877,-10.316000,0.000315364,184.1960641,2.283410889
5148,15872,-10.316000,0.0003157,264.1166518,0.993640289
5153,15867,-10.316000,0.000319451,113.8838519,0.313643711
5158,15862,-10.316000,0.000320144,22.80496256,2.72640325
5163,15857,-10.316000,0.000320085,312.1090001,2.316647156
5168,15852,-10.316000,0.000315258,237.1752539,0.372909989
5173,15847,-10.316000,0.000313321,52.35707922,2.879050201
5178,15842,-10.316000,0.000313958,233.8751278,1.01969388
5183,15837,-10.316000,0.000312027,69.75289287,1.824895172
5188,15832,-10.316000,0.000310946,324.0753155,1.726784929
5193,15827,-10.316000,0.000310253,352.9005256,2.957977717
5198,15822,-10.316000,0.000309004,194.2371602,2.959689064
5203,15817,-10.316000,0.00030729,94.42046686,1.378166736
5208,15812,-10.316000,0.000306141,161.9897698,1.128665313
5213,15807,-10.316000,0.000305302,1.769333929,0.095384739
5218,15802,-10.316000,0.000302189,138.8742733,2.157351937
5223,15797,-10.316000,0.000302084,198.8917055,0.755639299
5228,15792,-10.316000,0.000301891,321.0025548,1.220288752
5233,15787,-10.316000,0.000300998,94.13416205,2.477237875
5238,15782,-10.316000,0.000299067,258.8922504,1.700788981
5243,15777,-10.316000,0.000297907,19.01059126,1.728455446
5248,15772,-10.316000,0.00029661,278.7092439,0.912507768
5253,15767,-10.316000,0.000295864,261.6494785,0.868581682
5258,15762,-10.316000,0.000295562,140.9569282,0.814220556
5263,15757,-10.316000,0.000295844,206.3249205,2.128373975
5268,15752,-10.316000,0.000297759,136.684268,0.7211615
5273,15747,-10.316000,0.000298747,132.6365387,1.679951534
5278,15742,-10.316000,0.00029898,261.6214633,0.978086724
5283,15737,-10.316000,0.0002986,307.818675,0.834508934
5288,15732,-10.316000,0.000298317,239.0815726,0.796162488
5293,15727,-10.316000,0.000297933,232.2539959,1.507407007
5298,15722,-10.316000,0.000297455,210.8728034,1.703704118
5303,15717,-10.316000,0.000297089,117.7552531,0.378328862
5308,15712,-10.316000,0.00029711,84.01144793,0.146605055
5313,15707,-10.316000,0.000297963,208.959272,2.439515372
5318,15702,-10.316000,0.000299163,277.1948645,0.604337572
5323,15697,-10.316000,0.000299973,74.7574308,2.156717582
5328,15692,-10.316000,0.00030007,267.9457204,2.054977205
5333,15687,-10.316000,0.00030015,169.093549,0.491707798
5338,15682,-10.316000,0.000300434,354.7335321,2.540282432
5343,15677,-10.316000,0.000300626,138.3390946,1.427981278
5348,15672,-10.316000,0.000299718,354.5705717,2.127104784
5353,15667,-10.316000,0.000295713,186.772823,0.891276373
5358,15662,-10.316000,0.000293911,259.5334137,0.68069011
5363,15657,-10.316000,0.000291291,93.15346694,2.707577699
5368,15652,-10.316000,0.000289905,347.1686876,1.860189275
5373,15647,-10.316000,0.000289671,333.8741979,0.69676866
5378,15642,-10.316000,0.00028958,57.89763576,1.799999924
5383,15637,-10.316000,0.000289551,26.62819704,0.402947818
5388,15632,-10.316000,0.000289722,73.46008117,0.161069502
5393,15627,-10.316000,0.000291539,195.4990769,0.617961959
5398,15622,-10.316000,0.000295331,168.758092,0.688632901
5403,15617,-10.316000,0.000300729,102.4069487,1.922060772
5408,15612,-10.316000,0.000304885,326.5445402,0.659054722
5413,15607,-10.316000,0.000306748,124.3694972,2.007182656
5418,15602,-10.316000,0.000307462,194.5796176,1.983378881
5423,15597,-10.316000,0.000307371,26.78297145,0.910130701
5428,15592,-10.316000,0.000303464,159.7382509,1.700511335
5433,15587,-10.316000,0.000296627,248.7591158,1.960581985
5438,15582,-10.316000,0.000296172,23.70680691,1.997103985
5443,15577,-10.316000,0.000296032,204.9960625,1.510303251
5448,15572,-10.316000,0.000295489,162.0497062,0.094295159
5453,15567,-10.316000,0.000295534,6.402905469,2.290035936
5458,15562,-10.316000,0.00029568,276.1406268,2.360523516
5463,15557,-10.316000,0.000298911,199.6768831,2.471782767
5468,15552,-10.316000,0.000306588,6.825989025,1.148538193
5473,15547,-10.316000,0.000308921,122.7712172,1.060821359
5478,15542,-10.316000,0.000309265,222.3177518,0.991554788
5483,15537,-10.316000,0.000309412,51.83542441,2.107350519
5488,15532,-10.316000,0.000309113,5.162506983,1.151683339
5493,15527,-10.316000,0.000308382,209.062771,0.093406144
5498,15522,-10.316000,0.000306498,223.4602648,1.369926627
5503,15517,-10.316000,0.000301083,215.8861851,0.838245651
5508,15512,-10.316000,0.000299529,120.7664941,1.008836011
5513,15507,-10.316000,0.000298643,293.6053467,0.156551903
5518,15502,-10.316000,0.000297408,140.7641417,1.619956673
5523,15497,-10.316000,0.000296114,317.2830214,1.142809889
5528,15492,-10.316000,0.000295323,1.510495068,2.995319046
5533,15487,-10.316000,0.000295008,294.3428223,1.588859411
5538,15482,-10.316000,0.000295133,124.4022615,2.659318049
5543,15477,-10.316000,0.000295392,110.6368474,2.446719203
5548,15472,-10.316000,0.00029555,106.3741501,0.974070151
5553,15467,-10.316000,0.000295815,89.67609853,0.798489334
5558,15462,-10.316000,0.000299089,296.0980322,0.833435348
5563,15457,-10.316000,0.000301007,90.52397946,2.263326661
5568,15452,-10.316000,0.000300935,145.6878663,2.936775494
5573,15447,-10.316000,0.000298463,235.1483552,1.927380186
5578,15442,-10.316000,0.000296353,324.3677736,2.556726522
5583,15437,-10.316000,0.00028896,352.6650322,2.565718373
5588,15432,-10.316000,0.000285204,194.4626164,1.676575
5593,15427,-10.316000,0.000284709,14.5991226,0.75926848
5598,15422,-10.316000,0.000288066,332.7428072,1.129893007
5603,15417,-10.316000,0.000294979,115.7463645,1.635129257
5608,15412,-10.316000,0.000297366,17.99954315,0.13445549
5613,15407,-10.316000,0.000297886,86.4670286,1.004076519
5618,15402,-10.316000,0.000298471,26.43916153,2.407741007
5623,15397,-10.316000,0.000299485,216.9681843,1.480694045
5628,15392,-10.316000,0.000299206,175.995831,0.776400738
5633,15387,-10.316000,0.000296623,318.2832432,0.854036832
5638,15382,-10.316000,0.000295909,75.34798063,2.45077002
5643,15377,-10.316000,0.000296428,242.6853045,1.774028867
5648,15372,-10.316000,0.000296722,346.0213799,1.181598011
5653,15367,-10.316000,0.000296362,303.5088348,0.332728503
5658,15362,-10.316000,0.000294435,213.5497365,2.989461554
5663,15357,-10.316000,0.000289025,216.2405178,0.015900816
5668,15352,-10.316000,0.000287759,177.2247874,0.754567705
5673,15347,-10.316000,0.000286618,240.0383858,2.01106072
5678,15342,-10.316000,0.000281868,138.5139489,1.863569682
5683,15337,-10.316000,0.000280627,92.51884239,1.265954323
5688,15332,-10.316000,0.000281818,186.0137565,1.89082259
5693,15327,-10.316000,0.000283444,172.7523529,0.118033213
5698,15322,-10.316000,0.000288152,346.9204958,1.33787491
5703,15317,-10.316000,0.000289605,31.38167068,0.98458109
5708,15312,-10.316000,0.000299669,73.85275956,2.39249868
5713,15307,-10.316000,0.000305224,67.07146515,2.566807945
5718,15302,-10.316000,0.000307793,297.3493107,2.770041085
5723,15297,-10.316000,0.000308233,109.6916074,0.887831557
5728,15292,-10.316000,0.000309665,200.4589753,2.707766966
5733,15287,-10.316000,0.000311501,320.5856622,0.285792313
5738,15282,-10.316000,0.000311514,315.6749274,1.184964956
5743,15277,-10.316000,0.000310349,147.9623626,2.034008037
5748,15272,-10.316000,0.000310328,23.61280639,0.460260269
5753,15267,-10.316000,0.00031488,305.044729,0.195786703
5758,15262,-10.316000,0.000318019,84.98396361,0.319120598
5763,15257,-10.316000,0.000322526,20.36983028,0.289381555
5768,15252,-10.316000,0.000325291,302.7559381,1.187667307
5773,15247,-10.316000,0.000326489,34.77614161,2.955511308
5778,15242,-10.316000,0.000326616,65.91876612,1.70686095
5783,15237,-10.316000,0.000326468,23.0476482,0.84682139
5788,15232,-10.316000,0.000326059,202.5961637,2.005869082
5793,15227,-10.316000,0.000325852,315.8164728,1.858070172
5798,15222,-10.316000,0.000325725,109.8725205,2.746388765
5803,15217,-10.316000,0.000325108,234.8283013,0.622207055
5808,15212,-10.316000,0.000322228,80.4563126,0.152967773
5813,15207,-10.316000,0.000318741,12.61284867,2.109176688
5818,15202,-10.316000,0.00031769,231.9649219,0.479169175
5823,15197,-10.316000,0.000317696,194.207696,2.013171226
5828,15192,-10.316000,0.000316901,358.5892374,0.20494425
5833,15187,-10.316000,0.000313273,150.9244154,0.089242762
5838,15182,-10.316000,0.000312649,342.3569425,2.52485109
5843,15177,-10.316000,0.000312444,357.3616332,2.261776164
5848,15172,-10.316000,0.000311984,71.69345229,0.293354661
5853,15167,-10.316000,0.000308739,313.2918358,0.625454707
5858,15162,-10.316000,0.000307386,251.3408579,0.260845714
5863,15157,-10.316000,0.000305914,81.19318995,2.597213479
5868,15152,-10.316000,0.000305644,216.0311959,0.073765279
5873,15147,-10.316000,0.000305771,6.921443912,0.754695206
5878,15142,-10.316000,0.000308294,256.7694569,1.846869561
5883,15137,-10.316000,0.000315666,188.4344882,1.405157617
5888,15132,-10.316000,0.000315759,263.2253755,2.215069043
5893,15127,-10.316000,0.000315619,191.3197044,0.58565449
5898,15122,-10.316000,0.000315779,311.8364249,1.644774252
5903,15117,-10.316000,0.00031594,110.389871,1.377356871
5908,15112,-10.316000,0.000314901,2.027280582,2.914120153
5913,15107,-10.316000,0.000314378,67.94489581,0.972605966
5918,15102,-10.316000,0.000313473,328.0133667,0.607825051
5923,15097,-10.316000,0.000313412,322.3015987,1.701825439
5928,15092,-10.316000,0.000315748,302.518873,1.449385974
5933,15087,-10.316000,0.000319564,92.81917986,0.8772526
5938,15082,-10.316000,0.000320896,75.13144992,1.215453592
5943,15077,-10.316000,0.000321195,125.3443316,1.508275155
5948,15072,-10.316000,0.000322045,155.3027861,2.369033326
5953,15067,-10.316000,0.000323334,215.0978372,0.279804703
5958,15062,-10.316000,0.000326133,135.8549958,0.604454281
5963,15057,-10.316000,0.000326739,347.4975433,0.074321571
5968,15052,-10.316000,0.000328677,116.8965729,2.044093339
5973,15047,-10.316000,0.000330852,208.0638652,2.206052573
5978,15042,-10.316000,0.000331012,54.00562397,0.448409619
5983,15037,-10.316000,0.00033077,229.9038089,0.929708427
5988,15032,-10.316000,0.000330685,219.8946283,0.995461634
5993,15027,-10.316000,0.000332048,122.3871546,0.559791086
5998,15022,-10.316000,0.000332998,9.306377476,2.062856629
6003,15017,-10.316000,0.000332437,263.1258912,1.693894345
6008,15012,-10.316000,0.000332223,131.7997005,1.632620845
6013,15007,-10.316000,0.000336171,155.8645522,2.800651169
6018,15002,-10.316000,0.000344364,44.48627292,0.094251916
6023,14997,-10.316000,0.000353828,329.499118,1.98691601
6028,14992,-10.316000,0.000362602,115.9466466,2.325518846
6033,14987,-10.316000,0.000366556,6.548463026,1.943839061
6038,14982,-10.316000,0.000366845,333.1831218,2.95418432
6043,14977,-10.316000,0.000366824,234.200826,2.865080691
6048,14972,-10.316000,0.000364385,156.0523478,2.252240247
6053,14967,-10.316000,0.000356303,268.9302041,0.290387424
6058,14962,-10.316000,0.000351586,22.16004093,1.40720625
6063,14957,-10.316000,0.000349178,78.05898262,0.312446644
6068,14952,-10.316000,0.00034036,271.7993057,1.116463197
6073,14947,-10.316000,0.000336251,81.84342978,0.209326963
6078,14942,-10.316000,0.000334633,305.5875334,2.735224867
6083,14937,-10.316000,0.000333594,64.45792208,1.799730803
6088,14932,-10.316000,0.000332093,104.60474,2.943909421
6093,14927,-10.316000,0.000331386,357.2106289,2.738280283
6098,14922,-10.316000,0.00033077,144.0191824,1.501103168
6103,14917,-10.316000,0.000330211,337.9857625,0.142035929
6108,14912,-10.316000,0.000330067,355.7932509,2.08222549
6113,14907,-10.316000,0.000330088,104.4320111,0.222099638
6118,14902,-10.316000,0.000330035,324.1951488,1.597081053
6123,14897,-10.316000,0.000329938,299.9428299,1.893921485
6128,14892,-10.316000,0.000329928,239.652631,2.540029159
6133,14887,-10.316000,0.000329903,235.9705577,1.871053917
6138,14882,-10.316000,0.000329859,88.48605168,0.227171428
6143,14877,-10.316000,0.00033064,40.18617628,0.899249699
6148,14872,-10.316000,0.000331888,343.154237,2.649688205
6153,14867,-10.316000,0.000333008,287.6218264,2.200370081
6158,14862,-10.316000,0.000334085,93.28733183,1.771880704
6163,14857,-10.316000,0.000335432,180.2177808,1.883676974
6168,14852,-10.316000,0.000336456,18.8101485,2.279351599
6173,14847,-10.316000,0.000340157,148.976875,0.742079766
6178,14842,-10.316000,0.000340741,100.0233804,0.662987491
6183,14837,-10.316000,0.000342557,98.44799386,0.844494099
6188,14832,-10.316000,0.00034585,332.7153871,2.332489324
6193,14827,-10.316000,0.000348246,93.88471988,1.25433632
6198,14822,-10.316000,0.00034895,270.1375396,0.325087294
6203,14817,-10.316000,0.000348983,226.7412066,1.242875322
6208,14812,-10.316000,0.000348796,120.7899985,2.736685245
6213,14807,-10.316000,0.000346802,65.33476872,1.691690078
6218,14802,-10.316000,0.000340116,154.6468346,2.383593046
6223,14797,-10.316000,0.000334592,351.222968,0.924748738
6228,14792,-10.316000,0.000330891,242.6410839,0.287427864
6233,14787,-10.316000,0.000329559,267.4395112,0.237719406
6238,14782,-10.316000,0.000327298,52.6162537,1.677707659
6243,14777,-10.316000,0.000321124,131.8276121,1.077395545
6248,14772,-10.316000,0.000318265,5.697462547,2.41595716
6253,14767,-10.316000,0.00031767,87.78071059,0.139532706
6258,14762,-10.316000,0.000309828,304.9608572,1.883654889
